"eov","cell","n","sp","shannon","simpson","es"
"seaTurtles","8444a13ffffffff",20,3,0.997271523182384,0.405,NA
"seaTurtles","8444a17ffffffff",34,3,1.01391688104133,0.392733564013841,NA
"seaTurtles","8444a19ffffffff",120,2,0.343016518328513,0.806805555555556,1.99945807111342
"seaTurtles","8444a1dffffffff",10,4,1.16828245017656,0.36,NA
"seaTurtles","8444a21ffffffff",7,1,0,1,NA
"seaTurtles","8444a37ffffffff",1,1,0,1,NA
"seaTurtles","8444a47ffffffff",6,1,0,1,NA
"seaTurtles","8444a51ffffffff",22,4,0.979478265590375,0.433884297520661,NA
"seaTurtles","8444a53ffffffff",19,3,0.708018976056273,0.590027700831025,NA
"seaTurtles","8444a57ffffffff",21,3,0.832407574347485,0.473922902494331,NA
"seaTurtles","8444a59ffffffff",11,2,0.474139313057837,0.702479338842975,NA
"seaTurtles","8444a5bffffffff",14,3,0.75893677276206,0.561224489795918,NA
"seaTurtles","8444a61ffffffff",7,1,0,1,NA
"seaTurtles","8444a81ffffffff",30,3,0.562729820034514,0.708888888888889,NA
"seaTurtles","8444a83ffffffff",43,4,1.16648478952606,0.34559221200649,NA
"seaTurtles","8444a85ffffffff",176,3,0.252829558807597,0.891464359504132,2.54378594572412
"seaTurtles","8444a87ffffffff",451,4,0.26425040970942,0.897414466988855,2.79710299410794
"seaTurtles","8444a8dffffffff",51,4,0.828165149127355,0.560938100730488,3.98039215686275
"seaTurtles","8444a91ffffffff",7,2,0.410116318288409,0.755102040816326,NA
"seaTurtles","8444a97ffffffff",1,1,0,1,NA
"seaTurtles","8444aa1ffffffff",6,1,0,1,NA
"seaTurtles","8444aa7ffffffff",2,1,0,1,NA
"seaTurtles","8444aa9ffffffff",11,3,0.934769897858279,0.421487603305785,NA
"seaTurtles","8444aabffffffff",394,4,0.106193985419444,0.964917931407663,1.78508375388392
"seaTurtles","8444aadffffffff",11,2,0.304636097349238,0.834710743801653,NA
"seaTurtles","8444ab1ffffffff",123,5,0.415601598947802,0.819023068279463,3.44969602235109
"seaTurtles","8444ab3ffffffff",131,4,0.352137507717151,0.843132684575491,2.98258036037374
"seaTurtles","8444ab5ffffffff",16,3,0.70291893077351,0.6015625,NA
"seaTurtles","8444ab7ffffffff",10,1,0,1,NA
"seaTurtles","8444ab9ffffffff",249,4,0.801717915851837,0.58339381622877,3.85636839712433
"seaTurtles","8444abbffffffff",177,4,0.951392286986385,0.46337259408216,3.87411889987223
"seaTurtles","8444abdffffffff",554,4,0.116695329869615,0.957480222601624,1.7953238575635
"seaTurtles","8444ac5ffffffff",11,2,0.474139313057837,0.702479338842975,NA
"seaTurtles","8444ad1ffffffff",1,1,0,1,NA
"seaTurtles","8444ae1ffffffff",14,3,0.75893677276206,0.561224489795918,NA
"seaTurtles","8444ae3ffffffff",66,4,0.71853147470278,0.62396694214876,3.7550504670944
"seaTurtles","8444ae7ffffffff",2,2,0.693147180559945,0.5,NA
"seaTurtles","8444ae9ffffffff",79,4,1.16543347067781,0.354911071943599,3.99824240452644
"seaTurtles","8444aebffffffff",62,3,0.828223464064614,0.528095733610822,2.99999998854155
"seaTurtles","8444aedffffffff",14,1,0,1,NA
"seaTurtles","8444b01ffffffff",1,1,0,1,NA
"seaTurtles","8444b09ffffffff",1,1,0,1,NA
"seaTurtles","8444b0dffffffff",5,1,0,1,NA
"seaTurtles","8444b13ffffffff",20,3,0.997271523182384,0.405,NA
"seaTurtles","8444b17ffffffff",4,2,0.562335144618808,0.625,NA
"seaTurtles","8444b19ffffffff",7,1,0,1,NA
"seaTurtles","8444b33ffffffff",1,1,0,1,NA
"seaTurtles","8444b39ffffffff",7,2,0.410116318288409,0.755102040816326,NA
"seaTurtles","8444b51ffffffff",5,1,0,1,NA
"seaTurtles","8444b57ffffffff",6,3,1.09861228866811,0.333333333333333,NA
"seaTurtles","8444d49ffffffff",1,1,0,1,NA
"seaTurtles","8444d4dffffffff",1,1,0,1,NA
"seaTurtles","8444e05ffffffff",3,1,0,1,NA
"seaTurtles","8444e0bffffffff",5,1,0,1,NA
"seaTurtles","8444e2dffffffff",3,1,0,1,NA
"seaTurtles","8444e41ffffffff",28,4,0.813395762882327,0.586734693877551,NA
"seaTurtles","8444e43ffffffff",30,3,0.38873439022093,0.815555555555556,NA
"seaTurtles","8444e45ffffffff",18,3,0.900908873225472,0.462962962962963,NA
"seaTurtles","8444e47ffffffff",1,1,0,1,NA
"seaTurtles","8444e49ffffffff",34,4,0.963139502182683,0.441176470588235,NA
"seaTurtles","8444e4bffffffff",22,2,0.535959889216217,0.648760330578512,NA
"seaTurtles","8444e4dffffffff",15,3,0.62770525719715,0.662222222222222,NA
"seaTurtles","8444e51ffffffff",90,4,0.919064605372319,0.475555555555556,3.79907850864266
"seaTurtles","8444e53ffffffff",9,3,0.936888307539016,0.432098765432099,NA
"seaTurtles","8444e55ffffffff",54,3,0.774311244498752,0.550068587105624,2.99999683795466
"seaTurtles","8444e59ffffffff",57,2,0.436162325385344,0.734072022160665,2
"seaTurtles","8444e5bffffffff",37,5,1.17837771132204,0.390796201607012,NA
"seaTurtles","8444e5dffffffff",266,4,0.739790533346054,0.593080445474589,3.30913136295852
"seaTurtles","8444e61ffffffff",6,1,0,1,NA
"seaTurtles","8444e65ffffffff",2,1,0,1,NA
"seaTurtles","8444e69ffffffff",14,3,0.89820533970415,0.438775510204082,NA
"seaTurtles","8444e6dffffffff",6,1,0,1,NA
"seaTurtles","8444f05ffffffff",412,4,0.470310283073514,0.766365821472335,2.9677472106952
"seaTurtles","8444f07ffffffff",80,4,0.764236636892483,0.6078125,3.93325518114874
"seaTurtles","8444f1dffffffff",3,3,1.09861228866811,0.333333333333333,NA
"seaTurtles","8444f21ffffffff",512,4,0.415672540547094,0.771049499511719,2.28273179972532
"seaTurtles","8444f23ffffffff",167,4,0.686900712754555,0.627738534906235,3.26244664117312
"seaTurtles","8444f25ffffffff",760,4,0.278074558533481,0.867288781163435,2.22113167027882
"seaTurtles","8444f27ffffffff",58,4,0.437222241695412,0.807966706302021,3.84331518451301
"seaTurtles","8444f29ffffffff",203,4,0.89843345798661,0.459438472178408,3.58105185981046
"seaTurtles","8444f2bffffffff",371,4,0.573356072282277,0.685573339339296,2.95807007746782
"seaTurtles","8444f2dffffffff",1360,4,0.263631241271391,0.873383434256055,2.14161686593491
"seaTurtles","8444f3dffffffff",335,3,0.535542278041964,0.70582312319002,2.77080535585605
"seaTurtles","8444f43ffffffff",2,1,0,1,NA
"seaTurtles","8444f61ffffffff",209,4,0.979742196614857,0.4203887273643,3.65407801697204
"seaTurtles","8444f63ffffffff",289,4,0.9501563072527,0.447803546413477,3.66424411954199
"seaTurtles","8444f65ffffffff",140,4,0.466733153716794,0.789795918367347,3.49605984085863
"seaTurtles","8444f67ffffffff",171,4,0.765663447451487,0.589343729694607,3.69437002361252
"seaTurtles","8444f69ffffffff",2,1,0,1,NA
"seaTurtles","8444f6bffffffff",15,3,0.927617334327182,0.448888888888889,NA
"seaTurtles","8444f6dffffffff",249,4,0.980977579540993,0.428460831276915,3.7718134145587
"seaTurtles","8445011ffffffff",144,4,1.09706084189449,0.353298611111111,3.34722221541906
"seaTurtles","8445015ffffffff",7,4,1.27703425946614,0.306122448979592,NA
"seaTurtles","8445017ffffffff",150,4,1.06217531196132,0.371288888888889,3.33332589585617
"seaTurtles","8445019ffffffff",11,3,0.859967281035505,0.487603305785124,NA
"seaTurtles","8445027ffffffff",3,1,0,1,NA
"seaTurtles","8445037ffffffff",2,1,0,1,NA
"seaTurtles","844503dffffffff",2,1,0,1,NA
"seaTurtles","8445045ffffffff",1,1,0,1,NA
"seaTurtles","8445049ffffffff",9,3,0.964962923007428,0.407407407407407,NA
"seaTurtles","844504bffffffff",1,1,0,1,NA
"seaTurtles","844504dffffffff",4,1,0,1,NA
"seaTurtles","8445051ffffffff",1,1,0,1,NA
"seaTurtles","8445053ffffffff",6,4,1.32966134885476,0.277777777777778,NA
"seaTurtles","8445055ffffffff",6,4,1.242453324894,0.333333333333333,NA
"seaTurtles","8445057ffffffff",3,1,0,1,NA
"seaTurtles","844505bffffffff",8,3,0.974314752869349,0.40625,NA
"seaTurtles","844505dffffffff",11,3,1.03619878481928,0.371900826446281,NA
"seaTurtles","8445063ffffffff",4,2,0.693147180559945,0.5,NA
"seaTurtles","8445065ffffffff",2,1,0,1,NA
"seaTurtles","8445069ffffffff",9,1,0,1,NA
"seaTurtles","844506dffffffff",2,1,0,1,NA
"seaTurtles","8445081ffffffff",1,1,0,1,NA
"seaTurtles","8445093ffffffff",16,3,0.947057152282508,0.4296875,NA
"seaTurtles","84450a1ffffffff",1,1,0,1,NA
"seaTurtles","84450a5ffffffff",2,2,0.693147180559945,0.5,NA
"seaTurtles","84450a7ffffffff",3,1,0,1,NA
"seaTurtles","84450a9ffffffff",15,4,1.21055784417747,0.333333333333333,NA
"seaTurtles","84450adffffffff",53,4,1.10630003747114,0.386970452118192,3.9978229317852
"seaTurtles","84450b1ffffffff",5,5,1.6094379124341,0.2,NA
"seaTurtles","84450b5ffffffff",9,3,0.936888307539016,0.432098765432099,NA
"seaTurtles","84450bbffffffff",8,3,0.900256051268537,0.46875,NA
"seaTurtles","84450e1ffffffff",6,3,0.867563228481461,0.5,NA
"seaTurtles","84450e7ffffffff",555,3,1.08067490149896,0.344715526337148,2.99999967905341
"seaTurtles","8445115ffffffff",4,2,0.562335144618808,0.625,NA
"seaTurtles","8445121ffffffff",3,1,0,1,NA
"seaTurtles","8445129ffffffff",3,1,0,1,NA
"seaTurtles","8445137ffffffff",4,2,0.562335144618808,0.625,NA
"seaTurtles","844513dffffffff",5,3,0.950270539233235,0.44,NA
"seaTurtles","8445143ffffffff",4,1,0,1,NA
"seaTurtles","8445147ffffffff",3,1,0,1,NA
"seaTurtles","8445149ffffffff",5,2,0.673011667009257,0.52,NA
"seaTurtles","8445155ffffffff",4,3,1.03972077083992,0.375,NA
"seaTurtles","8445159ffffffff",1,1,0,1,NA
"seaTurtles","844515bffffffff",4,2,0.693147180559945,0.5,NA
"seaTurtles","844515dffffffff",3,1,0,1,NA
"seaTurtles","8445163ffffffff",7,3,1.07899220787758,0.346938775510204,NA
"seaTurtles","844516bffffffff",1,1,0,1,NA
"seaTurtles","8445181ffffffff",3,3,1.09861228866811,0.333333333333333,NA
"seaTurtles","8445193ffffffff",10,4,1.27985422583367,0.3,NA
"seaTurtles","8445195ffffffff",1,1,0,1,NA
"seaTurtles","844519bffffffff",5,3,1.05492016798614,0.36,NA
"seaTurtles","84451b1ffffffff",1,1,0,1,NA
"seaTurtles","84451b3ffffffff",1,1,0,1,NA
"seaTurtles","84451b5ffffffff",6,3,0.867563228481461,0.5,NA
"seaTurtles","84451bbffffffff",9,3,0.936888307539016,0.432098765432099,NA
"seaTurtles","84451c7ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","84451d3ffffffff",8,4,1.32088834314932,0.28125,NA
"seaTurtles","84451edffffffff",2,1,0,1,NA
"seaTurtles","8445201ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","8445229ffffffff",2,1,0,1,NA
"seaTurtles","8445235ffffffff",2,2,0.693147180559945,0.5,NA
"seaTurtles","844523bffffffff",9,3,0.936888307539016,0.432098765432099,NA
"seaTurtles","8445247ffffffff",1,1,0,1,NA
"seaTurtles","844528dffffffff",1,1,0,1,NA
"seaTurtles","8445293ffffffff",81,2,0.607693423870957,0.582990397805213,1.99999999999999
"seaTurtles","844529bffffffff",1,1,0,1,NA
"seaTurtles","84452a7ffffffff",1,1,0,1,NA
"seaTurtles","84452dbffffffff",1,1,0,1,NA
"seaTurtles","8445301ffffffff",3,1,0,1,NA
"seaTurtles","8445313ffffffff",18,4,1.01390466093457,0.425925925925926,NA
"seaTurtles","844531bffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","844532dffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","8445331ffffffff",6,2,0.450561208866305,0.722222222222222,NA
"seaTurtles","8445357ffffffff",2,2,0.693147180559945,0.5,NA
"seaTurtles","8445425ffffffff",1,1,0,1,NA
"seaTurtles","844543dffffffff",1,1,0,1,NA
"seaTurtles","8445451ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","8445463ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","8445493ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","8445497ffffffff",2,2,0.693147180559945,0.5,NA
"seaTurtles","84454a3ffffffff",4,1,0,1,NA
"seaTurtles","84454a5ffffffff",4,1,0,1,NA
"seaTurtles","84454a7ffffffff",4,1,0,1,NA
"seaTurtles","84454abffffffff",1,1,0,1,NA
"seaTurtles","84454b1ffffffff",3,1,0,1,NA
"seaTurtles","84454b3ffffffff",2,2,0.693147180559945,0.5,NA
"seaTurtles","84454b5ffffffff",17,1,0,1,NA
"seaTurtles","84454b7ffffffff",3,1,0,1,NA
"seaTurtles","84454bbffffffff",1,1,0,1,NA
"seaTurtles","84454bdffffffff",2,1,0,1,NA
"seaTurtles","8445507ffffffff",2,1,0,1,NA
"seaTurtles","844550dffffffff",7,2,0.598269588585257,0.591836734693878,NA
"seaTurtles","8445513ffffffff",1,1,0,1,NA
"seaTurtles","844551dffffffff",3,1,0,1,NA
"seaTurtles","8445527ffffffff",4,2,0.562335144618808,0.625,NA
"seaTurtles","8445537ffffffff",3,1,0,1,NA
"seaTurtles","8445545ffffffff",1,1,0,1,NA
"seaTurtles","8445549ffffffff",2,1,0,1,NA
"seaTurtles","844554dffffffff",8,1,0,1,NA
"seaTurtles","8445555ffffffff",4,1,0,1,NA
"seaTurtles","844555bffffffff",2,2,0.693147180559945,0.5,NA
"seaTurtles","8445565ffffffff",5,5,1.6094379124341,0.2,NA
"seaTurtles","8445581ffffffff",4,2,0.562335144618808,0.625,NA
"seaTurtles","8445583ffffffff",17,1,0,1,NA
"seaTurtles","8445585ffffffff",4,1,0,1,NA
"seaTurtles","8445587ffffffff",18,1,0,1,NA
"seaTurtles","844558bffffffff",13,2,0.271189373041844,0.857988165680474,NA
"seaTurtles","844558dffffffff",2,1,0,1,NA
"seaTurtles","8445591ffffffff",10,2,0.325082973391448,0.82,NA
"seaTurtles","8445593ffffffff",11,2,0.585952618303551,0.603305785123967,NA
"seaTurtles","8445595ffffffff",21,1,0,1,NA
"seaTurtles","8445597ffffffff",19,2,0.336495757583516,0.811634349030471,NA
"seaTurtles","8445599ffffffff",1,1,0,1,NA
"seaTurtles","844559bffffffff",17,3,0.443757284260148,0.785467128027682,NA
"seaTurtles","844559dffffffff",12,1,0,1,NA
"seaTurtles","84455a1ffffffff",2,1,0,1,NA
"seaTurtles","84455a3ffffffff",19,2,0.336495757583516,0.811634349030471,NA
"seaTurtles","84455a5ffffffff",2,1,0,1,NA
"seaTurtles","84455a7ffffffff",7,1,0,1,NA
"seaTurtles","84455a9ffffffff",2,1,0,1,NA
"seaTurtles","84455abffffffff",10,2,0.325082973391448,0.82,NA
"seaTurtles","84455b1ffffffff",14,3,0.509137344082687,0.744897959183673,NA
"seaTurtles","84455b3ffffffff",10,1,0,1,NA
"seaTurtles","84455b5ffffffff",5,1,0,1,NA
"seaTurtles","84455b7ffffffff",15,4,0.857174043642079,0.564444444444444,NA
"seaTurtles","84455b9ffffffff",39,2,0.330680630831979,0.815910585141354,NA
"seaTurtles","84455bbffffffff",36,3,0.472441694469468,0.75462962962963,NA
"seaTurtles","84455bdffffffff",18,2,0.348832095843032,0.802469135802469,NA
"seaTurtles","84455c1ffffffff",2,2,0.693147180559945,0.5,NA
"seaTurtles","84455d1ffffffff",2,1,0,1,NA
"seaTurtles","84455d3ffffffff",1,1,0,1,NA
"seaTurtles","84455d5ffffffff",1,1,0,1,NA
"seaTurtles","84455d7ffffffff",8,1,0,1,NA
"seaTurtles","84455ddffffffff",1,1,0,1,NA
"seaTurtles","84455e9ffffffff",1,1,0,1,NA
"seaTurtles","844560bffffffff",1,1,0,1,NA
"seaTurtles","8445647ffffffff",1,1,0,1,NA
"seaTurtles","844564dffffffff",1,1,0,1,NA
"seaTurtles","8445659ffffffff",1,1,0,1,NA
"seaTurtles","844565dffffffff",1,1,0,1,NA
"seaTurtles","8445661ffffffff",1,1,0,1,NA
"seaTurtles","84456dbffffffff",10,5,1.6094379124341,0.2,NA
"seaTurtles","84456e3ffffffff",1,1,0,1,NA
"seaTurtles","84456e9ffffffff",1,1,0,1,NA
"seaTurtles","8445701ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","8445713ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","8445719ffffffff",1,1,0,1,NA
"seaTurtles","8445721ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","8445727ffffffff",4,2,0.562335144618808,0.625,NA
"seaTurtles","8445729ffffffff",8,3,1.03972077083992,0.375,NA
"seaTurtles","8445735ffffffff",8,3,0.900256051268537,0.46875,NA
"seaTurtles","844573bffffffff",5,2,0.673011667009257,0.52,NA
"seaTurtles","8445745ffffffff",386,4,0.674446024262257,0.586149963757416,2.75395153369734
"seaTurtles","8445747ffffffff",6,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","8445749ffffffff",24,5,1.4181618907689,0.270833333333333,NA
"seaTurtles","844574dffffffff",305,4,1.01731417829143,0.419123891427036,3.76215907526487
"seaTurtles","8445757ffffffff",1,1,0,1,NA
"seaTurtles","8445761ffffffff",27,4,1.13647458313392,0.385459533607682,NA
"seaTurtles","8445769ffffffff",52,3,0.364664589257344,0.823224852071006,2.96153846153846
"seaTurtles","8445807ffffffff",1,1,0,1,NA
"seaTurtles","8445813ffffffff",1,1,0,1,NA
"seaTurtles","8445825ffffffff",1,1,0,1,NA
"seaTurtles","8445843ffffffff",2,1,0,1,NA
"seaTurtles","8445847ffffffff",2,1,0,1,NA
"seaTurtles","844584bffffffff",1,1,0,1,NA
"seaTurtles","8445857ffffffff",1,1,0,1,NA
"seaTurtles","844585dffffffff",6,2,0.693147180559945,0.5,NA
"seaTurtles","844586bffffffff",2,2,0.693147180559945,0.5,NA
"seaTurtles","8445895ffffffff",5,1,0,1,NA
"seaTurtles","844589bffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","84458b3ffffffff",1,1,0,1,NA
"seaTurtles","84458bdffffffff",4,1,0,1,NA
"seaTurtles","84458c9ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","84458d5ffffffff",1,1,0,1,NA
"seaTurtles","84458e3ffffffff",1,1,0,1,NA
"seaTurtles","8445903ffffffff",1,1,0,1,NA
"seaTurtles","8445937ffffffff",1,1,0,1,NA
"seaTurtles","8445943ffffffff",1,1,0,1,NA
"seaTurtles","8445961ffffffff",1,1,0,1,NA
"seaTurtles","844598bffffffff",3,1,0,1,NA
"seaTurtles","8445995ffffffff",8,1,0,1,NA
"seaTurtles","844599bffffffff",3,1,0,1,NA
"seaTurtles","84459a9ffffffff",6,2,0.450561208866305,0.722222222222222,NA
"seaTurtles","84459b5ffffffff",7,2,0.410116318288409,0.755102040816326,NA
"seaTurtles","84459c1ffffffff",1,1,0,1,NA
"seaTurtles","84459dbffffffff",2,2,0.693147180559945,0.5,NA
"seaTurtles","84459edffffffff",1,1,0,1,NA
"seaTurtles","8445a09ffffffff",4,2,0.562335144618808,0.625,NA
"seaTurtles","8445a15ffffffff",6,3,1.01140426470735,0.388888888888889,NA
"seaTurtles","8445a1bffffffff",6,3,1.01140426470735,0.388888888888889,NA
"seaTurtles","8445a23ffffffff",7,3,1.00424247305408,0.387755102040816,NA
"seaTurtles","8445a31ffffffff",3,1,0,1,NA
"seaTurtles","8445a33ffffffff",20,2,0.688138813713588,0.505,NA
"seaTurtles","8445a35ffffffff",1,1,0,1,NA
"seaTurtles","8445a3bffffffff",1,1,0,1,NA
"seaTurtles","8445a3dffffffff",1,1,0,1,NA
"seaTurtles","8445a41ffffffff",2,1,0,1,NA
"seaTurtles","8445a49ffffffff",1,1,0,1,NA
"seaTurtles","8445a4bffffffff",5,1,0,1,NA
"seaTurtles","8445a4dffffffff",10,3,0.639031859650177,0.66,NA
"seaTurtles","8445a51ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","8445a67ffffffff",2,2,0.693147180559945,0.5,NA
"seaTurtles","8445a81ffffffff",2,2,0.693147180559945,0.5,NA
"seaTurtles","8445a93ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","8445aa1ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","8445abbffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","8445ac5ffffffff",5,2,0.500402423538188,0.68,NA
"seaTurtles","8445ad7ffffffff",1,1,0,1,NA
"seaTurtles","8445aedffffffff",18,3,1.01140426470735,0.388888888888889,NA
"seaTurtles","8445b05ffffffff",4,1,0,1,NA
"seaTurtles","8445b07ffffffff",1,1,0,1,NA
"seaTurtles","8445b0dffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","8445b11ffffffff",8,3,0.735621939758795,0.59375,NA
"seaTurtles","8445b15ffffffff",2,1,0,1,NA
"seaTurtles","8445b1bffffffff",1,1,0,1,NA
"seaTurtles","8445b27ffffffff",1,1,0,1,NA
"seaTurtles","8445b2bffffffff",7,1,0,1,NA
"seaTurtles","8445b39ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","8445b3dffffffff",3,1,0,1,NA
"seaTurtles","8445b51ffffffff",2,1,0,1,NA
"seaTurtles","8445b61ffffffff",2,1,0,1,NA
"seaTurtles","8445b63ffffffff",5,1,0,1,NA
"seaTurtles","8445b67ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","8445b69ffffffff",2,1,0,1,NA
"seaTurtles","8445b6bffffffff",2,1,0,1,NA
"seaTurtles","8445b6dffffffff",3,1,0,1,NA
"seaTurtles","8448901ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","8448903ffffffff",7,1,0,1,NA
"seaTurtles","8448905ffffffff",8,1,0,1,NA
"seaTurtles","8448907ffffffff",49,2,0.099623389466162,0.960016659725115,NA
"seaTurtles","8448909ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","844890bffffffff",1,1,0,1,NA
"seaTurtles","8448919ffffffff",1,1,0,1,NA
"seaTurtles","8448921ffffffff",11,2,0.304636097349238,0.834710743801653,NA
"seaTurtles","8448923ffffffff",13,1,0,1,NA
"seaTurtles","8448925ffffffff",1,1,0,1,NA
"seaTurtles","8448927ffffffff",58,2,0.203560906170726,0.901902497027348,1.99818511796733
"seaTurtles","8448929ffffffff",1,1,0,1,NA
"seaTurtles","844892bffffffff",9,1,0,1,NA
"seaTurtles","8448939ffffffff",1,1,0,1,NA
"seaTurtles","8448941ffffffff",1,1,0,1,NA
"seaTurtles","8448943ffffffff",4,4,1.38629436111989,0.25,NA
"seaTurtles","8448945ffffffff",1,1,0,1,NA
"seaTurtles","8448947ffffffff",3,1,0,1,NA
"seaTurtles","8448949ffffffff",1,1,0,1,NA
"seaTurtles","844894bffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","844894dffffffff",2,1,0,1,NA
"seaTurtles","8448951ffffffff",3,1,0,1,NA
"seaTurtles","8448955ffffffff",2,1,0,1,NA
"seaTurtles","844895dffffffff",5,4,1.33217904021012,0.28,NA
"seaTurtles","8448963ffffffff",2,1,0,1,NA
"seaTurtles","844896dffffffff",1,1,0,1,NA
"seaTurtles","8448b05ffffffff",2,1,0,1,NA
"seaTurtles","8448b23ffffffff",1,1,0,1,NA
"seaTurtles","8448b27ffffffff",1,1,0,1,NA
"seaTurtles","8448b2dffffffff",2,1,0,1,NA
"seaTurtles","8448b35ffffffff",7,1,0,1,NA
"seaTurtles","8448b37ffffffff",1,1,0,1,NA
"seaTurtles","8448b6bffffffff",1,1,0,1,NA
"seaTurtles","8449907ffffffff",1,1,0,1,NA
"seaTurtles","8449921ffffffff",1,1,0,1,NA
"seaTurtles","8449937ffffffff",2,2,0.693147180559945,0.5,NA
"seaTurtles","8449965ffffffff",2,1,0,1,NA
"seaTurtles","8449b6dffffffff",14,1,0,1,NA
"seaTurtles","844c117ffffffff",1,1,0,1,NA
"seaTurtles","844c149ffffffff",2,2,0.693147180559945,0.5,NA
"seaTurtles","844c1e5ffffffff",1,1,0,1,NA
"seaTurtles","844c225ffffffff",4,1,0,1,NA
"seaTurtles","844c227ffffffff",1,1,0,1,NA
"seaTurtles","844c22dffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","844c295ffffffff",1,1,0,1,NA
"seaTurtles","844c29dffffffff",1,1,0,1,NA
"seaTurtles","844c301ffffffff",2,2,0.693147180559945,0.5,NA
"seaTurtles","844c303ffffffff",1,1,0,1,NA
"seaTurtles","844c329ffffffff",1,1,0,1,NA
"seaTurtles","844c331ffffffff",4,1,0,1,NA
"seaTurtles","844c33dffffffff",1,1,0,1,NA
"seaTurtles","844c34dffffffff",1,1,0,1,NA
"seaTurtles","844c351ffffffff",4,2,0.562335144618808,0.625,NA
"seaTurtles","844c359ffffffff",1,1,0,1,NA
"seaTurtles","844c35dffffffff",2,1,0,1,NA
"seaTurtles","844c367ffffffff",2,1,0,1,NA
"seaTurtles","844c811ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","844c819ffffffff",1,1,0,1,NA
"seaTurtles","844c83dffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","844c849ffffffff",1,1,0,1,NA
"seaTurtles","844c855ffffffff",1,1,0,1,NA
"seaTurtles","844c863ffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","844c8a3ffffffff",1,1,0,1,NA
"seaTurtles","844c8adffffffff",2,2,0.693147180559945,0.5,NA
"seaTurtles","844c8c3ffffffff",2,1,0,1,NA
"seaTurtles","844c8e7ffffffff",1,1,0,1,NA
"seaTurtles","844c901ffffffff",1,1,0,1,NA
"seaTurtles","844c929ffffffff",5,2,0.500402423538188,0.68,NA
"seaTurtles","844c93bffffffff",2,2,0.693147180559945,0.5,NA
"seaTurtles","844c945ffffffff",1,1,0,1,NA
"seaTurtles","844c953ffffffff",2,1,0,1,NA
"seaTurtles","844c96dffffffff",5,2,0.500402423538188,0.68,NA
"seaTurtles","844c989ffffffff",1,1,0,1,NA
"seaTurtles","844c999ffffffff",1,1,0,1,NA
"seaTurtles","844c99bffffffff",1,1,0,1,NA
"seaTurtles","844c9a3ffffffff",1,1,0,1,NA
"seaTurtles","844c9b9ffffffff",1,1,0,1,NA
"seaTurtles","844c9cbffffffff",1,1,0,1,NA
"seaTurtles","844c9cdffffffff",1,1,0,1,NA
"seaTurtles","844c9d1ffffffff",86,5,1.05152729222918,0.423472147106544,4.65112388651286
"seaTurtles","844c9d3ffffffff",2,2,0.693147180559945,0.5,NA
"seaTurtles","844c9d5ffffffff",7,3,0.796311640173813,0.551020408163265,NA
"seaTurtles","844c9d7ffffffff",5,3,0.950270539233235,0.44,NA
"seaTurtles","844c9d9ffffffff",5,2,0.500402423538188,0.68,NA
"seaTurtles","844c9dbffffffff",3,2,0.636514168294813,0.555555555555556,NA
"seaTurtles","844c9ddffffffff",10,2,0.673011667009257,0.52,NA
"seaTurtles","844c9e7ffffffff",1,1,0,1,NA
"seaTurtles","844ca95ffffffff",1,1,0,1,NA
"seaTurtles","844caa3ffffffff",2,1,0,1,NA
"seaTurtles","844cb09ffffffff",1,1,0,1,NA
"seaTurtles","844cb13ffffffff",2,2,0.693147180559945,0.5,NA
"seaTurtles","844cb37ffffffff",1,1,0,1,NA
"seaTurtles","844cb3dffffffff",3,1,0,1,NA
